"idx","Length","Diameter","Height","Whole_weight","Shucked_weight","Viscera_weight","Shell_weight","Class"
0,0.653661663460557,0.535644971478248,0.193285809124441,1.53768087082158,0.629895497139004,0.324174811174602,0.440457742915988,"positive"
0,0.692722019536704,0.553375906159695,0.207975517625869,1.90219804816389,0.736881122401753,0.444829501346448,0.545088513120075,"positive"
0,0.656732450118648,0.54717179734405,0.193561671737418,1.51331694814821,0.620068627721498,0.346819292672878,0.460931861103225,"positive"
0,0.641624813255285,0.520837879202042,0.180291385179669,1.35079568943571,0.577782526510443,0.285483536539364,0.396605643295204,"positive"
0,0.683663820353585,0.546174373029682,0.198834574567761,1.81585913979207,0.663750148015546,0.41645772894642,0.531762050626547,"positive"
0,0.639931922320961,0.524007045544478,0.168149409663962,1.3236289537284,0.464737968039954,0.307757518948701,0.449238945947428,"positive"
0,0.6483910038759,0.534197151989709,0.18454752154075,1.3720671359027,0.542604778094004,0.290326731918019,0.407242360885169,"positive"
0,0.682546967281265,0.549796049408531,0.205699024441342,1.6974979873525,0.753355057567364,0.404766125165409,0.478579540634683,"positive"
0,0.689980375467048,0.56157925845892,0.211215881761362,1.81065525617608,0.781732157018836,0.442750836053218,0.521128487349228,"positive"
0,0.634253302081532,0.510775796729765,0.164685378380609,1.28662076166518,0.463128722804506,0.270162150158407,0.408020323082013,"positive"
0,0.701833139619524,0.571802371842649,0.218234366118736,1.883955913251,0.811298830890707,0.48199620672749,0.553119779032613,"positive"
0,0.688603316849071,0.561396815830592,0.209984360615149,1.7992739708276,0.7433224671938,0.436929080756435,0.526484189941065,"positive"
0,0.673531379624696,0.561605265457097,0.200002579893103,1.66116121971671,0.63854982243419,0.410437702264689,0.526949611847102,"positive"
0,0.67492279010365,0.548502571790382,0.203120799160994,1.64004571379897,0.702047528673398,0.370832545481112,0.457584991337379,"positive"
0,0.658826655811512,0.535507613211698,0.181326785310747,1.4665566497205,0.540566828102878,0.335167562190395,0.4546624422863,"positive"
0,0.670223902955846,0.543533838004779,0.196245506214859,1.65694680928877,0.645301197029405,0.374099703118443,0.485526492897355,"positive"
0,0.683818457951885,0.550765087440627,0.196469777120733,1.67614053068899,0.658940345722652,0.416504753618064,0.510935916544495,"positive"
0,0.677890498071364,0.542978413102789,0.196133036271178,1.74970986232917,0.685407329879279,0.411981411998572,0.517933045878557,"positive"
0,0.637404492553169,0.508826454478879,0.170932638510365,1.24419399424231,0.546156285301657,0.261089134903243,0.363896186526661,"positive"
0,0.667218608892234,0.53444924746533,0.186335692551413,1.47985879094107,0.611585185727651,0.355775503461705,0.447953688746492,"positive"
0,0.681550038110251,0.553837938507417,0.202002896605773,1.70221581477273,0.686106265563912,0.407173480742793,0.502373919884742,"positive"
0,0.658858329319661,0.533390458034399,0.180812561922704,1.45372411334268,0.52768477799028,0.328687062256651,0.449116221616971,"positive"
0,0.65219768569689,0.52793965393276,0.17900242741502,1.38287148461743,0.538068308235564,0.296171392198092,0.407249426768068,"positive"
0,0.703061572269615,0.562624616939958,0.209413700949378,1.88563177956908,0.758707054828389,0.462141155718458,0.538924722451911,"positive"
0,0.672307354838458,0.544503809891158,0.196320071090507,1.63440021587455,0.639044512662695,0.367229373917793,0.472606024599291,"positive"
0,0.640001474556725,0.529952964978738,0.180824346571441,1.41408540043332,0.534413543791136,0.299668820540784,0.438717018342226,"positive"
0,0.642297456291046,0.538214528791465,0.1787858555087,1.33583200685914,0.505403935623817,0.310789777261289,0.443945043599728,"positive"
0,0.644659551261096,0.515819713671322,0.167551784099108,1.4009256330058,0.484215024899679,0.302222087842869,0.439783732488655,"positive"
0,0.664417846271245,0.542547925305079,0.185905773649685,1.53771368394947,0.597419399951632,0.383534577205685,0.497322446273805,"positive"
0,0.661238622282711,0.54032408119158,0.199189741980409,1.57659312908979,0.67166993056504,0.349777814465301,0.454270540544814,"positive"
0,0.64739151086457,0.527846827197972,0.167298466089476,1.33478298075388,0.471366849597728,0.330085819297648,0.461670868584521,"positive"
0,0.670339420764687,0.533580677887302,0.191488117330414,1.59463221290548,0.687175701762452,0.370027559978686,0.455436646812042,"positive"
0,0.641710244679804,0.511300889952975,0.17327097364366,1.29543172566832,0.562806386125716,0.288236905129235,0.392470750061776,"positive"
0,0.657814723221281,0.530347919561318,0.18013298543907,1.50794953856625,0.553155191507832,0.347179649384851,0.472165206655189,"positive"
0,0.664399131659397,0.54820825630058,0.20086753977649,1.62179733865573,0.685013950032879,0.376799421346636,0.483648032717975,"positive"
0,0.643495307253585,0.534744571967681,0.179261474698223,1.370791292289,0.491197330454717,0.304529400695627,0.444844688331346,"positive"
0,0.687168572148997,0.565456791468463,0.208451714261301,1.81585868926855,0.699083081662142,0.43810508922399,0.545399298947121,"positive"
0,0.641456735065094,0.523891815250484,0.168740262953553,1.2893780658561,0.428966481763765,0.272990277208533,0.412433970412917,"positive"
0,0.639194442182017,0.509131401043469,0.175597119284883,1.24364652548647,0.531751114320473,0.239032492037431,0.342791533158361,"positive"
0,0.658445271637569,0.534623023637388,0.181800582101808,1.48909708447781,0.55384585153487,0.331498172976882,0.450241693264802,"positive"
0,0.645058684427642,0.530306128105888,0.186236070865848,1.4109460526978,0.588675165945481,0.314459234359962,0.433951042447587,"positive"
0,0.668624483102234,0.54592346538173,0.181542896977596,1.57215227227723,0.562642569002643,0.39425842880307,0.515458168041594,"positive"
0,0.656593787943431,0.541625569801441,0.183133636931297,1.5104407507379,0.552687567636633,0.367791748660384,0.500337482712166,"positive"
0,0.687898041337275,0.558847209845272,0.208826792883643,1.80962575418692,0.777305406730012,0.445168436465465,0.527273863334494,"positive"
0,0.674001864338845,0.542057397598002,0.193391327517299,1.68106473397426,0.665657314276171,0.390473683088626,0.493443962252092,"positive"
0,0.650514888265374,0.525239196464125,0.173697169324837,1.37401426982879,0.537235302650091,0.321279242200551,0.435272206558608,"positive"
0,0.6648171539439,0.541251223484809,0.18723966256017,1.56504727605522,0.561724319295186,0.341283597048778,0.462873378377434,"positive"
0,0.667197382921696,0.536977337286801,0.201833443435182,1.66701222997522,0.709153879964407,0.359838808854939,0.459323487640812,"positive"
0,0.67795462269382,0.541710964363497,0.192065561190399,1.6495899904558,0.640026092966102,0.388153561278914,0.486959754950181,"positive"
0,0.687938055106566,0.555294371255718,0.20759868063046,1.80665777210448,0.715064940914575,0.42063882613077,0.517282286974872,"positive"
0,0.645278380634624,0.527244316290386,0.176077324101364,1.44496571730936,0.48946091556908,0.308426319809408,0.455985936145116,"positive"
0,0.66890577230588,0.555798191485,0.201995392231656,1.60966804654086,0.65196945439353,0.379377827912852,0.488200008848094,"positive"
0,0.687522287114604,0.551881085208446,0.209067712835245,1.82168408774735,0.745424268196128,0.418574824014487,0.509292281398064,"positive"
0,0.642258014972265,0.51801662853176,0.165834428901714,1.21056554901515,0.453110321701822,0.274797533133114,0.392646448987036,"positive"
0,0.63831462746731,0.523138883779902,0.166568537480077,1.22314098913738,0.433162725077558,0.279747233181968,0.413434496467432,"positive"
0,0.664666885433014,0.538518037453257,0.188436796562207,1.57613973989283,0.627250483993758,0.366694385295601,0.474939315476742,"positive"
0,0.690056147180299,0.550984352155916,0.20722788442575,1.79491466175342,0.790908504898669,0.441434161786787,0.512371259192929,"positive"
0,0.630469367982167,0.518813366474665,0.159034771515273,1.21361698848565,0.409424287773343,0.283104511569875,0.43163381021669,"positive"
0,0.67918204704577,0.54187295602802,0.196061064682242,1.68127648943663,0.698028203889153,0.400142808376372,0.487880841704451,"positive"
0,0.68350298721046,0.5567298592198,0.201740390138073,1.78148442142994,0.714585515502545,0.451195634116745,0.553069231394214,"positive"
0,0.651818989510429,0.531802807462926,0.186134786739956,1.4854347029925,0.5648809398121,0.317102468015345,0.443804567157283,"positive"
0,0.679660123983168,0.562801934764271,0.210462188928637,1.71782160877789,0.743824012399721,0.409801816165511,0.497582441516303,"positive"
0,0.660320084583625,0.533721749667532,0.183846586777047,1.57491339858412,0.581203243876433,0.354522963398519,0.479544930289738,"positive"
0,0.700989862783998,0.575536219272173,0.216630038339841,1.89003307193384,0.777085505595645,0.477438922113377,0.559402280783893,"positive"
0,0.633783036779715,0.531412004686239,0.175155193813409,1.2928478168966,0.455652520291886,0.279906135364309,0.429487234243434,"positive"
0,0.672273931872148,0.540142083798372,0.188299057283077,1.60765276101192,0.639898181688306,0.398557636346475,0.500278400714217,"positive"
0,0.665807198310251,0.529165455068274,0.18871488444666,1.49272885958686,0.653268857927938,0.348701645986342,0.432587594731097,"positive"
0,0.640260382357604,0.521229947163347,0.167999281289377,1.21884509895425,0.444229683847424,0.267854815547029,0.393083150264186,"positive"
0,0.662518879907977,0.551505910196001,0.186737183170676,1.52782659290055,0.56083401548446,0.385086927820985,0.512477346577443,"positive"
0,0.675879138413001,0.556029113920683,0.199146483384736,1.790597501932,0.662463330642653,0.42647891152558,0.552689219895627,"positive"
0,0.64274567794014,0.528187644632431,0.171290500340175,1.232673492182,0.494380417485338,0.292078204385832,0.405162070764889,"positive"
0,0.63262157765393,0.511018737479423,0.175673595421199,1.2843561420149,0.529607370909759,0.249267438955019,0.372355940020159,"positive"
0,0.661296886413185,0.543085661862036,0.194243463965724,1.51323667999633,0.611027858941768,0.334437762733079,0.442451001695217,"positive"
0,0.642297471440626,0.527652018958416,0.17195113267715,1.29034653549792,0.441550525896335,0.276792907652433,0.413658081539863,"positive"
0,0.650042711768458,0.527970929774782,0.171435794506111,1.33946889048014,0.50793354120409,0.318991356793618,0.435901848945219,"positive"
0,0.642873074583751,0.529013538194404,0.18146077162997,1.31381284630718,0.570428292675346,0.296448275286669,0.404703410588706,"positive"
0,0.684883580316277,0.567498367700775,0.209221261904484,1.77868850810578,0.736186614837158,0.449373242826484,0.545675289787842,"positive"
0,0.68793444226532,0.556631384325464,0.196838260500779,1.7978230924819,0.683840456258874,0.455676794759821,0.559490590100789,"positive"
0,0.634682869704223,0.534091045011151,0.170809548878064,1.21241521118134,0.415659336438976,0.280898260458695,0.427104773897307,"positive"
0,0.64796323148068,0.53664342797207,0.190940801212661,1.40791967018975,0.603649064365065,0.314091114292375,0.426231700749121,"positive"
0,0.689579338582126,0.555738137768094,0.213268984883123,1.81169781031957,0.773586935280374,0.406680313664411,0.483823245806535,"positive"
0,0.679069184447502,0.551427384540328,0.199012669661017,1.6444389502272,0.665062491329859,0.391953797273402,0.484990779046787,"positive"
0,0.665614361615997,0.559101759777506,0.195901947223,1.64545911721026,0.648957091109184,0.41249513647706,0.534156553115862,"positive"
0,0.678392890117503,0.544751802552922,0.192882172178515,1.62559192035034,0.654763316577269,0.387457796297275,0.477442630959227,"positive"
0,0.691812528275766,0.558539387102278,0.203745847570629,1.79015022453508,0.703026088793853,0.432232652685355,0.522794808144226,"positive"
0,0.679336645386296,0.558197795661294,0.202683885518486,1.73357378272115,0.702986746728552,0.435123475678854,0.538427222991346,"positive"
0,0.652312429203544,0.532542440888881,0.184344397836103,1.35403922069743,0.575952326986522,0.306951481162348,0.40712813616709,"positive"
0,0.678728944543275,0.561705758311459,0.202137960746987,1.73276451988441,0.638099713352325,0.400888148056229,0.518742020283236,"positive"
0,0.663994943272979,0.55285354304989,0.190054536257793,1.54686287864498,0.566886333779825,0.38229453532729,0.509822889573373,"positive"
0,0.654759431960427,0.541663347699277,0.190438501506073,1.6019410031927,0.5708021526128,0.346918998677132,0.49123212451822,"positive"
0,0.67239310190532,0.530326317311736,0.19408694369606,1.64966915945972,0.690910281144587,0.368876263662714,0.45963012155565,"positive"
0,0.670888766882257,0.548625106103008,0.20012881329796,1.6911148961738,0.667685045796778,0.375935562076305,0.486546312340742,"positive"
0,0.661634005447099,0.543355891160324,0.189382844170727,1.55812078981387,0.561166469283421,0.353477033480173,0.483439363943724,"positive"
0,0.655607435053567,0.529567915742739,0.179764470555215,1.4807497830341,0.55347827438104,0.325718242051197,0.446057995953511,"positive"
0,0.660508348971613,0.541769775247653,0.194964726363068,1.56470560536444,0.660052545438443,0.36866642498009,0.476689556569645,"positive"
0,0.683061947865231,0.565468417840372,0.21265637581424,1.79564252157333,0.724948212762455,0.421951386543209,0.524978470972933,"positive"
0,0.672889087394812,0.561296025807908,0.193676072180127,1.64999965385189,0.607204736166849,0.4137910419484,0.53575374080923,"positive"
0,0.650879826354524,0.539538223778049,0.194903626104706,1.47311697926463,0.651073226151233,0.335847859865618,0.443828946831429,"positive"
0,0.683086492632652,0.563096580120778,0.215432439147242,1.83051670334469,0.803380935750308,0.444348290671126,0.533488539591193,"positive"
0,0.643592282411576,0.519974699960172,0.168982143078031,1.30411988291708,0.505575929946811,0.303227479061025,0.422716068962571,"positive"
0,0.664540581296337,0.546163582218094,0.197464991210975,1.5850586621533,0.691901113459374,0.387634738822447,0.486489577635153,"positive"
0,0.658406978826935,0.550561210933909,0.191282382573171,1.57180465349548,0.545318298029183,0.354984479272106,0.498383123083812,"positive"
0,0.680171004329754,0.55631160434477,0.203517304612077,1.78415626540294,0.721763313345349,0.435166412850351,0.538980063167415,"positive"
0,0.657165168749489,0.535255344487924,0.187354437138272,1.57857139318335,0.561379097758448,0.34250421140543,0.480052562955049,"positive"
0,0.653457574127054,0.523380358360129,0.17864303510973,1.3451550252993,0.552069100362014,0.305357039119924,0.40649352145806,"positive"
0,0.654402583378424,0.531491033059031,0.176422421741022,1.32386954374801,0.525766305816305,0.323318022909796,0.429215599532137,"positive"
0,0.635392712439399,0.521453055109834,0.176797016824472,1.35667067827227,0.519403142491579,0.27532425118513,0.412012961828695,"positive"
